"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url","lat","lng"
"x14392960","x1105113731086929920",2019-03-11 14:30:20,"nolanolegal","@gypsyof7 @drfixus @Bonsse88 @KillerQueen82 @Melchett @SethMacFarlane I'm not eligible for some vaccines, but I do talk to my doctor to stay current. My children are completely up to date on their vaccines, including influenza, because I have seen firsthand what some of these diseases can do.

You can call me whatever names you like, though.","Twitter Web Client",273,"x1105113087651258369","x247041598","gypsyof7",FALSE,FALSE,1,0,,,,,,,,,,,,,,"x247041598 x323869695 x568741549 x627222205 x20121353 x18948541","gypsyof7 drfixus Bonsse88 KillerQueen82 Melchett SethMacFarlane","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/nolanolegal/status/1105113731086929920","Brucifer's Lenten Opining","New Orleans, LA","My Seminole love will make you uncomfortable. Who Dat. EMAW wife. Mother to the army of darkness. Once made Leonard Hamilton smile.",,FALSE,4274,2614,171,150662,151772,2008-04-15 02:27:15,FALSE,,,"en","https://pbs.twimg.com/profile_banners/14392960/1420941691","http://abs.twimg.com/images/themes/theme5/bg.gif","http://pbs.twimg.com/profile_images/819299417043910662/3mkE3ii9_normal.jpg",,
"x942808021998145537","x1105113647020273665",2019-03-11 14:30:00,"RosaGoesDigital","The technology is effective on common germs, like MRSA and influenza, and more serious micro-organisms, such as anthrax and Ebola. #technology #healthtech #innovation https://t.co/xg8xNILWoa","LinkedIn",190,,,,FALSE,FALSE,0,0,"technology healthtech innovation",,"lnkd.in/gCwswWV","https://t.co/xg8xNILWoa","https://lnkd.in/gCwswWV",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/RosaGoesDigital/status/1105113647020273665","Rosa Moncayo","Nashville, TN","Digital Experience at Cisco rosmonca@cisco.com","https://t.co/wp7AAVYQL2",FALSE,1568,1079,11,1760,72,2017-12-18 17:25:23,FALSE,"https://t.co/wp7AAVYQL2","https://www.linkedin.com/in/maria-rosa-moncayo-andrade-88952067/","en","https://pbs.twimg.com/profile_banners/942808021998145537/1536357648",,"http://pbs.twimg.com/profile_images/942808579983241217/aqiM_YQE_normal.jpg",,
"x2747773838","x1105113009029042181",2019-03-11 14:27:28,"flcvolga","Prayer requests from Sunday, March 10, 2019. Please keep the following in your prayers:

families with influenza, Cheryl, Jon Kottke (healing), Papa Gerald, Uncle Wally, Patty, Leland &amp; Virginia Schlimmer, Evan Henning,... https://t.co/iXMPEKlS6W","Facebook",250,,,,FALSE,FALSE,0,0,,,"facebook.com/flcvolga/posts…","https://t.co/iXMPEKlS6W","https://www.facebook.com/flcvolga/posts/2493478387332287",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/flcvolga/status/1105113009029042181","First Lutheran Volga","Volga, SD","First Lutheran Church of Volga, ELCA","http://t.co/cBYMGUZBd9",FALSE,74,19,0,1129,11,2014-08-20 02:36:04,FALSE,"http://t.co/cBYMGUZBd9","http://www.firstlutheranvolga.org","en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/501921693787385856/2L_FGadI_normal.jpeg",,
"x3433167315","x1105111906023600128",2019-03-11 14:23:05,"SleepNLungDocs","Learn About Flu https://t.co/EDSy8zusMm #helpingyoubreatheeasierdayandnight https://t.co/RmMUZWiOpi","Twitter Web Client",75,,,,FALSE,FALSE,0,0,"helpingyoubreatheeasierdayandnight",,"lung.org/lung-health-an…","https://t.co/EDSy8zusMm","https://www.lung.org/lung-health-and-diseases/lung-disease-lookup/influenza/learn-about-influenza.html","http://pbs.twimg.com/media/D1YlaWRX4AAlOZM.jpg","https://t.co/RmMUZWiOpi","https://twitter.com/SleepNLungDocs/status/1105111906023600128/photo/1","photo","http://pbs.twimg.com/media/D1YlaWRX4AAlOZM.jpg","https://t.co/RmMUZWiOpi","https://twitter.com/SleepNLungDocs/status/1105111906023600128/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/SleepNLungDocs/status/1105111906023600128","Pulmonary & Sleep AL","Homewood, AL","Pulmonary & Sleep Associates of Alabama, P.C. James Sosnowchik, M.D., H. Andrew Wilson, Jr., M.D. and Vicky Chesser, CRNP","http://t.co/defcPiz0wj",FALSE,42,46,4,190,9,2015-08-20 19:55:22,FALSE,"http://t.co/defcPiz0wj","http://www.sleepandlungdocs.com","en","https://pbs.twimg.com/profile_banners/3433167315/1440101267","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/634454714914988032/ZWkpaPtm_normal.jpg",,
"x19366646","x1105111647704756224",2019-03-11 14:22:03,"NewsLeaderNOW","According to Central Shenandoah Health District, influenza and norovirus is widespread in the Valley. https://t.co/vtn4pNdfpJ","SocialNewsDesk",125,,,,FALSE,FALSE,0,0,,,"newsleader.com/story/news/loc…","https://t.co/vtn4pNdfpJ","https://www.newsleader.com/story/news/local/2019/03/11/influenza-flu-norovirus-situation-right-now-staunton-its-bad-va/3107412002/",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NewsLeaderNOW/status/1105111647704756224","The News Leader","Staunton, Va.","Central Shenandoah Valley's local news source","http://t.co/lstQiUeUs3",FALSE,7114,1256,194,68335,1232,2009-01-22 22:40:52,TRUE,"http://t.co/lstQiUeUs3","http://www.newsleader.com","en","https://pbs.twimg.com/profile_banners/19366646/1547752112","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/818597473211944960/Knvuj11w_normal.jpg",,
"x1105107246147604485","x1105110679126765570",2019-03-11 14:18:12,"Medisleman","Looking for something to do?  https://t.co/8AmfVJgGd6. #Money","Twitter Web Client",61,,,,FALSE,FALSE,0,0,"Money",,"niaid.nih.gov/clinical-trial…","https://t.co/8AmfVJgGd6","https://www.niaid.nih.gov/clinical-trials/influenza-challenge-studies",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Medisleman/status/1105110679126765570","Medisleman","USA","Yankees Fan and logical thinker",,FALSE,0,28,0,1,0,2019-03-11 14:04:34,FALSE,,,"en","https://pbs.twimg.com/profile_banners/1105107246147604485/1552313825",,"http://pbs.twimg.com/profile_images/1105110313727393795/fi3HMELp_normal.jpg",,
"x27461078","x1105104088784691200",2019-03-11 13:52:01,"MedscapeNurses","New @IDSAInfo guidance on the diagnosis and antiviral treatment of #influenza. https://t.co/au7mkpW1w2 https://t.co/Okyigmcp4S","Sprinklr Publisher",102,,,,FALSE,FALSE,0,0,"influenza",,"ms.spr.ly/6017TErxF","https://t.co/au7mkpW1w2","http://ms.spr.ly/6017TErxF","http://pbs.twimg.com/media/D1YeT8_X0AAQ3er.jpg","https://t.co/Okyigmcp4S","https://twitter.com/MedscapeNurses/status/1105104088784691200/photo/1","photo","http://pbs.twimg.com/media/D1YeT8_X0AAQ3er.jpg","https://t.co/Okyigmcp4S","https://twitter.com/MedscapeNurses/status/1105104088784691200/photo/1",,"x76417139","IDSAInfo","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MedscapeNurses/status/1105104088784691200","Medscape Nurses","New York","Medscape Nurses helps you stay current with breaking medical news; quickly look up drugs, diseases, and procedures; and complete free CE activities.","http://t.co/O33bfpEljW",FALSE,23651,62,413,20606,348,2009-03-29 17:14:03,FALSE,"http://t.co/O33bfpEljW","http://www.medscape.com/nurses","en","https://pbs.twimg.com/profile_banners/27461078/1410881297","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/511899454274691072/y5bxm2fW_normal.png",,
"x747226256","x1105100725103804419",2019-03-11 13:38:39,"Pharmacy_Today","Pharmacy Today Daily March 11, 2019 
Top Story: #Influenza season may not have peaked, new wave of severe infections
Read More:  https://t.co/SYtvnKZhUp https://t.co/VjMN9J5kqO","Hootsuite Inc.",152,,,,FALSE,FALSE,3,0,"Influenza",,"ow.ly/FWn950mXNVR","https://t.co/SYtvnKZhUp","http://ow.ly/FWn950mXNVR","http://pbs.twimg.com/media/D1YbQLaWoAEvBQo.png","https://t.co/VjMN9J5kqO","https://twitter.com/Pharmacy_Today/status/1105100725103804419/photo/1","photo","http://pbs.twimg.com/media/D1YbQLaWoAEvBQo.png","https://t.co/VjMN9J5kqO","https://twitter.com/Pharmacy_Today/status/1105100725103804419/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Pharmacy_Today/status/1105100725103804419","Pharmacy Today","Washington, DC","The monthly pharmacist care magazine of the American Pharmacists Association.","http://t.co/EykwXxHYt4",FALSE,12874,1413,185,16681,1894,2012-08-09 13:25:07,FALSE,"http://t.co/EykwXxHYt4","http://www.pharmacist.com/pharmacy-today","en","https://pbs.twimg.com/profile_banners/747226256/1500049894","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1054708273587331072/CwOYVQs7_normal.jpg",,
"x2867997550","x1105096882991308801",2019-03-11 13:23:23,"moniquecalello","Virus situation right now in Staunton? It's bad https://t.co/SfzWmEGQlw via @newsleadernow","Twitter Web Client",90,,,,FALSE,FALSE,0,1,,,"newsleader.com/story/news/loc…","https://t.co/SfzWmEGQlw","https://www.newsleader.com/story/news/local/2019/03/11/influenza-flu-norovirus-situation-right-now-staunton-its-bad-va/3107412002/",,,,,,,,,"x19366646","NewsLeaderNOW","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/moniquecalello/status/1105096882991308801","Monique Calello","Virginia, USA","Journalist @NewsLeaderNOW in the @USATODAY Network. Autism mom. Boston University alumna. Jersey native.","https://t.co/qaCSGIyCyP",FALSE,1042,1021,19,3228,1187,2014-11-08 21:17:35,FALSE,"https://t.co/qaCSGIyCyP","http://www.newsleader.com","en","https://pbs.twimg.com/profile_banners/2867997550/1550632863","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1100607754878808064/vNNqe1iK_normal.jpg",,
"x75249298","x1105094941468966912",2019-03-11 13:15:40,"MySMFM","Confirmed, Again: Safety and Benefits of Influenza Vaccine in Pregnancy https://t.co/P2WExUHAeO","Twitter Web Client",95,,,,FALSE,FALSE,4,4,,,"medpagetoday.com/resource-cente…","https://t.co/P2WExUHAeO","http://www.medpagetoday.com/resource-centers/contemporary-approaches-influenza-a-b/confirmed-again-safety-and-benefits-influenza-vaccine-pregnancy/2348",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MySMFM/status/1105094941468966912","SMFM","Washington, DC","The Society for Maternal-Fetal Medicine (SMFM) represents the interests of high-risk pregnancy experts and the families they serve.","https://t.co/05e0LDcwxA",FALSE,11114,1595,151,10102,7804,2009-09-18 10:31:09,FALSE,"https://t.co/05e0LDcwxA","https://www.smfm.org/","en","https://pbs.twimg.com/profile_banners/75249298/1531151423","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/844981273890177024/HLBA0R2p_normal.jpg",,
"x765272351550246912","x1105094512056119297",2019-03-11 13:13:57,"CenterpointH","Influenza is a contagious respiratory illness caused by flu viruses. You can feel some or all of these symptoms: Fever, cough, runny nose, muscle or body aches, headaches and tiredness. People at high risk for complications should get antiviral treatment as early as possible. https://t.co/q7knIYpmld","Hootsuite Inc.",276,,,,FALSE,FALSE,1,0,,,,,,"http://pbs.twimg.com/media/D1YVmg8WoAAOuED.jpg","https://t.co/q7knIYpmld","https://twitter.com/CenterpointH/status/1105094512056119297/photo/1","photo","http://pbs.twimg.com/media/D1YVmg8WoAAOuED.jpg","https://t.co/q7knIYpmld","https://twitter.com/CenterpointH/status/1105094512056119297/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CenterpointH/status/1105094512056119297","Centerpoint Health","Franklin, OH","Centerpoint Health is a new integrated Community health facility. Offering primary care, behavioral health, pediatric care, and dental services.","https://t.co/OY1jB0IHK2",FALSE,18,18,0,47,6,2016-08-15 19:42:01,FALSE,"https://t.co/OY1jB0IHK2","http://www.centerpointhealth.org","en","https://pbs.twimg.com/profile_banners/765272351550246912/1513093865",,"http://pbs.twimg.com/profile_images/766626127729168384/TDrvfOEc_normal.jpg",,
"x291774066","x1105091636718174209",2019-03-11 13:02:32,"PatientCareUBM","Flu activity down for a second straight week (via @MDEdgeTweets) https://t.co/XkIdvMwBZn","Twitter Web Client",88,,,,FALSE,FALSE,0,0,,,"mdedge.com/infectiousdise…","https://t.co/XkIdvMwBZn","https://www.mdedge.com/infectiousdisease/article/195956/influenza/flu-activity-down-second-straight-week",,,,,,,,,"x19347202","MDEdgeTweets","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/PatientCareUBM/status/1105091636718174209","Patient Care","Norwalk, CT","Medical resources helping primary care clinicians with rigorous solutions to everyday clinical challenges. https://t.co/FCC683AcoD","https://t.co/FCC683AcoD",FALSE,2169,2196,173,13745,3275,2011-05-02 15:59:28,FALSE,"https://t.co/FCC683AcoD","http://www.patientcareonline.com/","en","https://pbs.twimg.com/profile_banners/291774066/1475691792","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/783734346721193985/EOXmgRnA_normal.jpg",,
"x176415355","x1105091265606139904",2019-03-11 13:01:03,"SalinaPost","In 1918, what are believed to be the first confirmed U.S. cases of a deadly global flu pandemic were reported among U.S. Army soldiers stationed at Fort Riley, Kansas; 46 would die. (The worldwide outbreak of influenza claimed an estimated 20 to 40... https://t.co/IXe5MK3wG5","Facebook",275,,,,FALSE,FALSE,0,0,,,"salinapost.com/2019/03/11/tod…","https://t.co/IXe5MK3wG5","https://salinapost.com/2019/03/11/today-in-history-march-11/",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/SalinaPost/status/1105091265606139904","Salina Post","Salina, KS","Salina's Real-Time News, Opinion and Data Hub!","http://t.co/opBNLkfS5q",FALSE,3679,378,51,42587,8,2010-08-09 13:40:59,FALSE,"http://t.co/opBNLkfS5q","http://salinapost.com","en","https://pbs.twimg.com/profile_banners/176415355/1432330559","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/627206495973740544/EQ3WVaUR_normal.png",,
"x136441843","x1105091137738555393",2019-03-11 13:00:33,"NatGeoEducation","The flu pandemic that began a century ago killed more people than World War I. Why does it remain a health challenge today? https://t.co/NeLx0FIk17 https://t.co/X6e0S2Rwou","Falcon Social Media Management ",147,,,,FALSE,FALSE,5,0,,,"onnatgeo.org/Wo","https://t.co/NeLx0FIk17","http://onnatgeo.org/Wo","http://pbs.twimg.com/media/D1YSh4aXcAEaGMC.jpg","https://t.co/X6e0S2Rwou","https://twitter.com/NatGeoEducation/status/1105091137738555393/photo/1","photo","http://pbs.twimg.com/media/D1YSh4aXcAEaGMC.jpg","https://t.co/X6e0S2Rwou","https://twitter.com/NatGeoEducation/status/1105091137738555393/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NatGeoEducation/status/1105091137738555393","Nat Geo Education","Washington, D.C.","Bring the spirit of exploration into your classroom with our resources, programs, and opportunities!","https://t.co/SQS8YS4Jig",FALSE,153553,641,1629,26180,50416,2010-04-23 23:41:58,TRUE,"https://t.co/SQS8YS4Jig","http://NatGeoEd.org","en","https://pbs.twimg.com/profile_banners/136441843/1537895308","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/963885722590679041/Gmfxw08R_normal.jpg",,
"x28129840","x1105086720066883590",2019-03-11 12:43:00,"sandyjimenez","In 1918, The influenza epidemic of 1918 began in Fort Riley, Kansas. 
An estimated 20 million people world-wide may have died from the disease. #getyourshots #flu #Influenza","Buffer",173,,,,FALSE,FALSE,1,0,"getyourshots flu Influenza",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/sandyjimenez/status/1105086720066883590","Sandy Jimenez","New York City","Known for creating “Marley Davidson” & “Sh!t House Poet” -I tweet about history & jobs mostly. Unfollow me & I'll unfollow you. That's the way it is. #comicbook","https://t.co/v1IkrG8IOH",FALSE,1120,697,25,4169,4603,2009-04-01 15:48:40,FALSE,"https://t.co/v1IkrG8IOH","http://www.vampyrotechnic.com","en","https://pbs.twimg.com/profile_banners/28129840/1550871606","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1099650013309911047/wXCDyrwt_normal.png",,
"x130692750","x1105085641497501698",2019-03-11 12:38:43,"Dana_DeVeste","@Cointelegraph Basically when bitcoin catch a cold other shitcoins get influenza","Twitter for Android",65,"x1105062963969437696","x2207129125","Cointelegraph",FALSE,FALSE,1,0,,,,,,,,,,,,,,"x2207129125","Cointelegraph","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Dana_DeVeste/status/1105085641497501698","Dana Best","Austin","Crypto crazy",,FALSE,6,75,0,12,8,2010-04-08 01:22:31,FALSE,,,"nl","https://pbs.twimg.com/profile_banners/130692750/1552307620","http://abs.twimg.com/images/themes/theme3/bg.gif","http://pbs.twimg.com/profile_images/1105084222312759298/ahckj8Vy_normal.jpg",,
"x3333239819","x1105080316966903808",2019-03-11 12:17:33,"nidiatrovao","WHO launches new global #influenza strategy 
https://t.co/Y5vWtk9flC","Twitter Web Client",68,,,,FALSE,FALSE,0,0,"influenza",,"who.int/news-room/deta…","https://t.co/Y5vWtk9flC","https://www.who.int/news-room/detail/11-03-2019-who-launches-new-global-influenza-strategy#.XIZR0YFD_1F.twitter",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/nidiatrovao/status/1105080316966903808","Nídia Trovão","Bethesda, MD","Postdoctoral Visiting Fellow at NIH/FIC | Phylodynamics | Bayesian inference | Viral evolutionary dynamics | Disease ecology | Views are my own.","http://t.co/dwc75NHEmu",FALSE,157,194,0,205,588,2015-06-18 19:24:46,FALSE,"http://t.co/dwc75NHEmu","http://nidiatrovao.com","en","https://pbs.twimg.com/profile_banners/3333239819/1434659295","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1035292128602202113/WTlj3jg2_normal.jpg",,
"x138202929","x1105079706637004802",2019-03-11 12:15:08,"Knowitall","March 11, 1918: The 'Spanish Influenza' pandemic first reached the United States. The pandemic lasted from 1918 through 1920, resulting in the deaths of between 50 to 100 million people worldwide. 
https://t.co/skBztDs6ml
https://t.co/zHP28VxNoy https://t.co/egyRBinhAd","Buffer",245,,,,FALSE,FALSE,0,0,,,"buff.ly/2tImISM buff.ly/2H3SLEu","https://t.co/skBztDs6ml https://t.co/zHP28VxNoy","https://buff.ly/2tImISM https://buff.ly/2H3SLEu","http://pbs.twimg.com/media/D1YIIvdWoAALDd1.jpg","https://t.co/egyRBinhAd","https://twitter.com/Knowitall/status/1105079706637004802/photo/1","photo","http://pbs.twimg.com/media/D1YIIvdWoAALDd1.jpg http://pbs.twimg.com/media/D1YIIusXgAAgKWi.jpg http://pbs.twimg.com/media/D1YIIvPWoAA8Y3O.jpg","https://t.co/egyRBinhAd https://t.co/egyRBinhAd https://t.co/egyRBinhAd","https://twitter.com/Knowitall/status/1105079706637004802/photo/1 https://twitter.com/Knowitall/status/1105079706637004802/photo/1 https://twitter.com/Knowitall/status/1105079706637004802/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Knowitall/status/1105079706637004802","SCETV: Knowitall","South Carolina, USA","Knowitall is @scetv PreK-12 mobile-friendly portal. Find video, audio, images, documents and interactives for one-to-one learning in the classroom","https://t.co/Yl00QxEiCU",FALSE,906,377,47,11445,521,2010-04-28 22:37:43,FALSE,"https://t.co/Yl00QxEiCU","http://knowitall.org","en","https://pbs.twimg.com/profile_banners/138202929/1439818851","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1209359365/kiaTwitterAvatar_normal.jpg",,
"x106517342","x1105076163687444482",2019-03-11 12:01:03,"sabinvaccine","New study in @ScienceAdvances shows that the typhoid vaccine not only protects against #typhoid fever, but seems to improve the immune response to other problems, like #influenza and yeast infection. #VaccinesWork @NPR https://t.co/z8jKlqBmT7 https://t.co/TEm4MrtZz0","Hootsuite Inc.",242,,,,FALSE,FALSE,3,4,"typhoid influenza VaccinesWork",,"ow.ly/Upra30nYBFk","https://t.co/z8jKlqBmT7","http://ow.ly/Upra30nYBFk","http://pbs.twimg.com/media/D1YE6h7XQAA9eyd.jpg","https://t.co/TEm4MrtZz0","https://twitter.com/sabinvaccine/status/1105076163687444482/photo/1","photo","http://pbs.twimg.com/media/D1YE6h7XQAA9eyd.jpg","https://t.co/TEm4MrtZz0","https://twitter.com/sabinvaccine/status/1105076163687444482/photo/1",,"x2326120952 x5392522","ScienceAdvances NPR","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/sabinvaccine/status/1105076163687444482","Sabin Vaccine Inst.","Washington, DC","We are a global health non-profit on a mission to make vaccines more accessible, enable innovation and expand immunization across the globe.","https://t.co/58o9k5XDOZ",FALSE,7544,960,289,7504,1924,2010-01-19 20:39:31,FALSE,"https://t.co/58o9k5XDOZ","http://www.sabin.org","en","https://pbs.twimg.com/profile_banners/106517342/1499280953","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/535828742958891008/pytDVvyZ_normal.jpeg",,
"x4383539753","x1105075686618918913",2019-03-11 11:59:09,"HelenAnn16","First cases reported in deadly influenza epidemic - HISTORY https://t.co/SY3KlbD451","Twitter for iPhone",83,,,,FALSE,FALSE,0,0,,,"history.com/this-day-in-hi…","https://t.co/SY3KlbD451","https://www.history.com/this-day-in-history/first-cases-reported-in-deadly-influenza-epidemic",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/HelenAnn16/status/1105075686618918913","Helen Ann","Virginia, USA","to be more of what I am and better at who I will be",,FALSE,234,340,3,56103,3911,2015-12-05 13:48:46,FALSE,,,"en","https://pbs.twimg.com/profile_banners/4383539753/1497289236","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/676828297460772864/vd20A5h0_normal.jpg",,
"x4901919879","x1105074754887827456",2019-03-11 11:55:27,"outbreaksci","10 Mar 2019 Equine influenza - UK (06): (England) horse, spread via @ProMED_mail https://t.co/Q5iAAARYHL","preprint-alert",104,,,,FALSE,FALSE,0,0,,,"promedmail.org/post/6360087","https://t.co/Q5iAAARYHL","http://www.promedmail.org/post/6360087",,,,,,,,,"x37011196","ProMED_mail","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/outbreaksci/status/1105074754887827456","Outbreak Science","United States","A new nonprofit to advance the science of outbreak response.","https://t.co/gmGe6Wckkh",FALSE,227,36,4,2625,10,2016-02-12 17:40:15,FALSE,"https://t.co/gmGe6Wckkh","http://outbreakscience.org","en","https://pbs.twimg.com/profile_banners/4901919879/1499197808","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/952893328864849921/cnRdytsD_normal.jpg",,
"x4901919879","x1103260745653985292",2019-03-06 11:47:14,"outbreaksci","Read it? Rate it. If you read ""Early Detection of Influenza outbreaks in the United States"" (https://t.co/Qp39zWvLlw), provide an @outbreaksci rapid review here [prototype]: https://t.co/acDeHAyHI3","preprint-alert",197,,,,FALSE,FALSE,0,0,,,"arxiv.org/abs/1903.01048… goo.gl/forms/rtS3xRCb…","https://t.co/Qp39zWvLlw https://t.co/acDeHAyHI3","http://arxiv.org/abs/1903.01048v1 https://goo.gl/forms/rtS3xRCbighraq3K2",,,,,,,,,"x4901919879","outbreaksci","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/outbreaksci/status/1103260745653985292","Outbreak Science","United States","A new nonprofit to advance the science of outbreak response.","https://t.co/gmGe6Wckkh",FALSE,227,36,4,2625,10,2016-02-12 17:40:15,FALSE,"https://t.co/gmGe6Wckkh","http://outbreakscience.org","en","https://pbs.twimg.com/profile_banners/4901919879/1499197808","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/952893328864849921/cnRdytsD_normal.jpg",,
